Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike,pickup_hex8,destination_hex8,pickup_hex8_lat,pickup_hex8_lon,destination_hex8_lat,destination_hex8_lon,pickup_area_name,dropoff_area_name
Linked Road,"23.74588618408847, 90.39368209492494",Shahjadpur,"23.791699886032266, 90.42491413547074",10.24,10.24,,,883cf10cb5fffff,883cf13949fffff,23.745609136563264,90.39294814480824,23.789183856737147,90.42449751415508,"Paribagh, Shahbagh","North Badda, Badda"
Linked Road,"23.74588618408847, 90.39368209492494",Shanir Akhra,"23.699506380859372, 90.45290987467429",10.63,9.42,,,883cf10cb5fffff,883cf176e7fffff,23.745609136563264,90.39294814480824,23.69915034789104,90.45700445311503,"Paribagh, Shahbagh","Rayerbag, Shonir Akhra"
Linked Road,"23.74588618408847, 90.39368209492494",Shankar,"23.750878640826883, 90.36846011026877",3.88,3.88,,,883cf10cb5fffff,883cf10ca9fffff,23.745609136563264,90.39294814480824,23.753725055313375,90.36952473783344,"Paribagh, Shahbagh","Block D, Lalmatia"
Linked Road,"23.74588618408847, 90.39368209492494",Shegunbagicha,"23.73366168283537, 90.40729600827689",2.46,2.46,,,883cf10cb5fffff,883cf1765dfffff,23.745609136563264,90.39294814480824,23.73777456938876,90.40681146990369,"Paribagh, Shahbagh","Kakrail, Ramna"
Linked Road,"23.74588618408847, 90.39368209492494",Sher-e-Bangla Agricultural University,"23.771809817829016, 90.37501155074635",5.03,5.03,,,883cf10cb5fffff,883cf10c89fffff,23.745609136563264,90.39294814480824,23.775798383977737,90.37573446836544,"Paribagh, Shahbagh","Agargaon, Sher-E-Bangla Nagar"
Linked Road,"23.74588618408847, 90.39368209492494",Shewrapara,"23.79094369753041, 90.37486012421229",5.94,5.94,,,883cf10cb5fffff,883cf10cddfffff,23.745609136563264,90.39294814480824,23.79060607175627,90.37668777785234,"Paribagh, Shahbagh","East Shewrapara, Mirpur"
Linked Road,"23.74588618408847, 90.39368209492494",Shishu Hospital,"23.774720021541565, 90.3696989138121",7.34,7.34,,,883cf10cb5fffff,883cf10cc7fffff,23.745609136563264,90.39294814480824,23.77608124036896,90.36617387184424,"Paribagh, Shahbagh","Shyamoli, Mohammadpur"
Linked Road,"23.74588618408847, 90.39368209492494",Shobujbagh,"23.738909741056833, 90.42960696421137",5.2,5.2,,,883cf10cb5fffff,883cf17653fffff,23.745609136563264,90.39294814480824,23.737201836744653,90.42593291854362,"Paribagh, Shahbagh","Railway Station, Kamalapur"
Linked Road,"23.74588618408847, 90.39368209492494",Shoinik Club,"23.791356222216844, 90.39944605687872",6.58,6.58,,,883cf10cb5fffff,883cf10cd3fffff,23.745609136563264,90.39294814480824,23.790038981477807,90.39581083253796,"Paribagh, Shahbagh","Shahid Yusuf Road, Dhaka Cantonment"
Linked Road,"23.74588618408847, 90.39368209492494",Square Hospital,"23.75311200932124, 90.381378314238",2.03,2.03,,,883cf10cb5fffff,883cf10cabfffff,23.745609136563264,90.39294814480824,23.753441586408567,90.37908471110562,"Paribagh, Shahbagh","Shukrabad, Dhanmondi 32"
Linked Road,"23.74588618408847, 90.39368209492494",Star Kabab Dhanmondi,"23.739915584940274, 90.38151538972964",2.14,2.14,,,883cf10cb5fffff,883cf10ca7fffff,23.745609136563264,90.39294814480824,23.738629187547115,90.37813139390512,"Paribagh, Shahbagh","Residential Area, Dhanmondi"
Linked Road,"23.74588618408847, 90.39368209492494",Suhrawardy Udyan,"23.732347115869125, 90.3998804084168",3.2,3.2,,,883cf10cb5fffff,883cf17643fffff,23.745609136563264,90.39294814480824,23.73051022896751,90.40155402423903,"Paribagh, Shahbagh","High-court Area, Shahbagh"
Linked Road,"23.74588618408847, 90.39368209492494",Sutrapur,"23.712143135744196, 90.41996290601092",6.08,6.14,,,883cf10cb5fffff,883cf17603fffff,23.745609136563264,90.39294814480824,23.71512179069552,90.41971922487646,"Paribagh, Shahbagh","Narinda, Wari"
Linked Road,"23.74588618408847, 90.39368209492494",Technical,"23.78149787280003, 90.35246112771259",7.93,7.93,,,883cf10cb5fffff,883cf10ccdfffff,23.745609136563264,90.39294814480824,23.783908216362452,90.35230951112833,"Paribagh, Shahbagh","Darus Salam, Kallyanpur"
Linked Road,"23.74588618408847, 90.39368209492494",Wapda,"23.724329299083337, 90.42172598970535",4.44,4.44,,,883cf10cb5fffff,883cf1761dfffff,23.745609136563264,90.39294814480824,23.722386557230863,90.42497715465107,"Paribagh, Shahbagh","Gopibag, Tikatuli"
Madani Avenue,"23.796522119458537, 90.41892630380953",Malibagh,"23.748206666885658, 90.41264211577844",6.9,6.9,,,883cf13b23fffff,883cf17659fffff,23.796730371644948,90.42019406381806,23.74503840440612,90.41206926469968,"Madani Avenue Baridhara, Notun Bazar","Mouchak Market, Malibagh"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mirpur 1,"23.799924575462516, 90.35540223205751",9.23,9.23,,,883cf13b23fffff,883cf10ea3fffff,23.796730371644948,90.42019406381806,23.79871445856369,90.35326159654096,"Madani Avenue Baridhara, Notun Bazar","Block F, Mirpur 1"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mirpur 10,"23.80719467382045, 90.36908602159754",7.65,7.65,,,883cf13b23fffff,883cf10eb1fffff,23.796730371644948,90.42019406381806,23.80569435248921,90.36807957086396,"Madani Avenue Baridhara, Notun Bazar","Folpotti, Mirpur 10"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mirpur 11,"23.818240932283558, 90.36712425455856",8.97,8.97,,,883cf13b23fffff,883cf10e95fffff,23.796730371644948,90.42019406381806,23.820498138773115,90.36903256848696,"Madani Avenue Baridhara, Notun Bazar","Block B, Mirpur 11"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mirpur 12,"23.82880505133161, 90.36427498908792",9.66,9.66,,,883cf13b23fffff,883cf10e9dfffff,23.796730371644948,90.42019406381806,23.82804017665585,90.3647280201902,"Madani Avenue Baridhara, Notun Bazar","Block A, Mirpur 12"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mirpur 14,"23.798882729366266, 90.38675997138121",7.4,7.4,,,883cf13b23fffff,883cf10cd9fffff,23.796730371644948,90.42019406381806,23.797867727728008,90.38194525537764,"Madani Avenue Baridhara, Notun Bazar","Ibrahimpur, Mirpur 14"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mirpur DOHS,"23.836393407300772, 90.36762887451556",10.16,10.16,,,883cf13b23fffff,883cf10e99fffff,23.796730371644948,90.42019406381806,23.83530007634864,90.36998566487178,"Madani Avenue Baridhara, Notun Bazar","Mirpur DOHS, Shagufta"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mohakhali,"23.777854677596434, 90.40604839490996",3.72,3.72,,,883cf13b23fffff,883cf10c91fffff,23.796730371644948,90.42019406381806,23.774946225704827,90.40441794294416,"Madani Avenue Baridhara, Notun Bazar","Dakkhinpara, Mohakhali"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",6.39,6.39,,,883cf13b23fffff,883cf10c99fffff,23.796730371644948,90.42019406381806,23.782492961011723,90.40011446771334,"Madani Avenue Baridhara, Notun Bazar","Block L, Banani"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mohammadia Housing Society,"23.763101301949316, 90.35556289470746",9.79,9.79,,,883cf13b23fffff,883cf10ce1fffff,23.796730371644948,90.42019406381806,23.76155438552596,90.35566136491688,"Madani Avenue Baridhara, Notun Bazar","Mohammadia Housing Limited, Mohammadpur"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mohammadpur,"23.7663733521534, 90.35838993349377",9.71,9.71,,,883cf13b23fffff,883cf10cebfffff,23.796730371644948,90.42019406381806,23.768818065694155,90.36091744346868,"Madani Avenue Baridhara, Notun Bazar","Shyamoli, Mohammadpur"
Madani Avenue,"23.796522119458537, 90.41892630380953",Mohanogor Project,"23.76520526494669, 90.41386759492562",5.86,5.86,,,883cf13b23fffff,883cf13969fffff,23.796730371644948,90.42019406381806,23.767113123665496,90.41828286133764,"Madani Avenue Baridhara, Notun Bazar","Ulon, Rampura"
Madani Avenue,"23.796522119458537, 90.41892630380953",Monipuripara,"23.761551705506246, 90.38597592588681",7.11,7.14,,,883cf13b23fffff,883cf10c87fffff,23.796730371644948,90.42019406381806,23.760705189009908,90.38434162607795,"Madani Avenue Baridhara, Notun Bazar","Monipuripara, Tejgaon"
Madani Avenue,"23.796522119458537, 90.41892630380953",Motijheel,"23.73295803071134, 90.41707926909248",10.18,10.18,,,883cf13b23fffff,883cf17657fffff,23.796730371644948,90.42019406381806,23.72993788598881,90.42067468476998,"Madani Avenue Baridhara, Notun Bazar","Arambagh, Motijheel"
Madani Avenue,"23.796522119458537, 90.41892630380953",Nakhalpara,"23.770702222003415, 90.39587895540527",5.97,5.97,,,883cf13b23fffff,883cf10c95fffff,23.796730371644948,90.42019406381806,23.76768382991121,90.39915993441797,"Madani Avenue Baridhara, Notun Bazar","East Nakhalpara, Tejgaon"
Madani Avenue,"23.796522119458537, 90.41892630380953",Naya Paltan,"23.73459027801036, 90.41371487931436",10.52,10.52,,,883cf13b23fffff,883cf17651fffff,23.796730371644948,90.42019406381806,23.737488501811157,90.41637205477298,"Madani Avenue Baridhara, Notun Bazar","Shantinagar, Kakrail"
Madani Avenue,"23.796522119458537, 90.41892630380953",Niketan,"23.773793555853857, 90.41078375783205",3.88,3.88,,,883cf13b23fffff,883cf10c93fffff,23.796730371644948,90.42019406381806,23.774660976459952,90.41397966107492,"Madani Avenue Baridhara, Notun Bazar","Gulshan 1, Gulshan"
Madani Avenue,"23.796522119458537, 90.41892630380953",Nikunja 1,"23.8236800918188, 90.41841129675434",6.16,6.16,,,883cf13b23fffff,883cf13b0bfffff,23.796730371644948,90.42019406381806,23.826340232581625,90.42210566233308,"Madani Avenue Baridhara, Notun Bazar","Beparipara, Khilkhet"
Madani Avenue,"23.796522119458537, 90.41892630380953",Nikunja 2,"23.83279861213574, 90.4167626340228",5.64,5.64,,,883cf13b23fffff,883cf13b55fffff,23.796730371644948,90.42019406381806,23.833883976460815,90.41780164148742,"Madani Avenue Baridhara, Notun Bazar","Nikunja 2, Nikunja"
Madani Avenue,"23.796522119458537, 90.41892630380953",Noor jahan Road,"23.760621916497936, 90.36176280206402",9.81,9.31,,,883cf13b23fffff,883cf10ce3fffff,23.796730371644948,90.42019406381806,23.76127191782245,90.36522117041784,"Madani Avenue Baridhara, Notun Bazar","Sher Shah Suri Road, Mohammadpur"
Madani Avenue,"23.796522119458537, 90.41892630380953",North South University,"23.815277538796973, 90.42547076424017",6.06,6.06,,,883cf13b23fffff,883cf13b03fffff,23.796730371644948,90.42019406381806,23.81879577278778,90.42640952294214,"Madani Avenue Baridhara, Notun Bazar","Block C, Bashundhara R/A"
Madani Avenue,"23.796522119458537, 90.41892630380953",Osmani Udyan,"23.726089169424984, 90.40874238698586",11.51,11.51,,,883cf13b23fffff,883cf17609fffff,23.796730371644948,90.42019406381806,23.72295970521749,90.40585672411808,"Madani Avenue Baridhara, Notun Bazar","Siddique Bazar, Bangshal"
Madani Avenue,"23.796522119458537, 90.41892630380953",PG Hospital,"23.73895782109403, 90.39362466608887",9.51,9.51,,,883cf13b23fffff,883cf1764bfffff,23.796730371644948,90.42019406381806,23.738060039513314,90.3972511644559,"Madani Avenue Baridhara, Notun Bazar","Shahbagh, Ramna"
Madani Avenue,"23.796522119458537, 90.41892630380953",Rajlokkhi Complex,"23.864407298736335, 90.399736694929",9.48,9.48,,,883cf13b23fffff,883cf105b9fffff,23.796730371644948,90.42019406381806,23.86405178703082,90.40058395653176,"Madani Avenue Baridhara, Notun Bazar","Sector 4, Uttara"
Madani Avenue,"23.796522119458537, 90.41892630380953",Rampura,"23.760873486392178, 90.42061036978188",5.57,5.57,,,883cf13b23fffff,883cf13961fffff,23.796730371644948,90.42019406381806,23.75956455674625,90.42258590147064,"Madani Avenue Baridhara, Notun Bazar","East Rampura, Rampura"
Madani Avenue,"23.796522119458537, 90.41892630380953",Sadarghat,"23.704920230821113, 90.41629392880428",14.0,14.0,,,883cf13b23fffff,883cf17607fffff,23.796730371644948,90.42019406381806,23.707856519272116,90.41446164400531,"Madani Avenue Baridhara, Notun Bazar","Laxmibazar, Sutrapur"
Madani Avenue,"23.796522119458537, 90.41892630380953",Satrasta,"23.75768943973771, 90.39889324889458",6.67,6.67,,,883cf13b23fffff,883cf10cbbfffff,23.796730371644948,90.42019406381806,23.76013606874753,90.40346320448252,"Madani Avenue Baridhara, Notun Bazar","Industrial Area, Tejgaon"
Madani Avenue,"23.796522119458537, 90.41892630380953",Sayedabad Bus Terminal,"23.715618121965, 90.42757510973425",13.83,13.83,,,883cf13b23fffff,883cf17615fffff,23.796730371644948,90.42019406381806,23.71483451582931,90.42927946437668,"Madani Avenue Baridhara, Notun Bazar","Brammonchiron, Sayedabad"
Madani Avenue,"23.796522119458537, 90.41892630380953",Science Lab,"23.739527493939022, 90.38380909504045",9.7,9.7,,,883cf13b23fffff,883cf17649fffff,23.796730371644948,90.42019406381806,23.73834491222074,90.3876911389497,"Madani Avenue Baridhara, Notun Bazar","Elephant Road, New Market"
Madani Avenue,"23.796522119458537, 90.41892630380953",Secretariat,"23.728543737583582, 90.39658276608853",10.56,10.56,,,883cf13b23fffff,883cf17641fffff,23.796730371644948,90.42019406381806,23.730795504536182,90.39199411325372,"Madani Avenue Baridhara, Notun Bazar","Dhaka University, Shahbagh"
Madani Avenue,"23.796522119458537, 90.41892630380953",Shahidbagh,"23.742568085752026, 90.42000928276717",9.27,9.31,,,883cf13b23fffff,883cf1765bfffff,23.796730371644948,90.42019406381806,23.744752141889105,90.42163024362976,"Madani Avenue Baridhara, Notun Bazar","North Shahjahanpur, Shahjahanpur"
Madani Avenue,"23.796522119458537, 90.41892630380953",Shankar,"23.750878640826883, 90.36846011026877",9.96,9.96,,,883cf13b23fffff,883cf10ca9fffff,23.796730371644948,90.42019406381806,23.753725055313375,90.36952473783344,"Madani Avenue Baridhara, Notun Bazar","Block D, Lalmatia"
Madani Avenue,"23.796522119458537, 90.41892630380953",Shegunbagicha,"23.73366168283537, 90.40729600827689",10.06,10.06,,,883cf13b23fffff,883cf1765dfffff,23.796730371644948,90.42019406381806,23.73777456938876,90.40681146990369,"Madani Avenue Baridhara, Notun Bazar","Kakrail, Ramna"
Madani Avenue,"23.796522119458537, 90.41892630380953",Sher-e-Bangla Agricultural University,"23.771809817829016, 90.37501155074635",8.82,8.82,,,883cf13b23fffff,883cf10c89fffff,23.796730371644948,90.42019406381806,23.775798383977737,90.37573446836544,"Madani Avenue Baridhara, Notun Bazar","Agargaon, Sher-E-Bangla Nagar"
Madani Avenue,"23.796522119458537, 90.41892630380953",Shishu Hospital,"23.774720021541565, 90.3696989138121",11.13,11.13,,,883cf13b23fffff,883cf10cc7fffff,23.796730371644948,90.42019406381806,23.77608124036896,90.36617387184424,"Madani Avenue Baridhara, Notun Bazar","Shyamoli, Mohammadpur"
Madani Avenue,"23.796522119458537, 90.41892630380953",Shobujbagh,"23.738909741056833, 90.42960696421137",11.23,11.23,,,883cf13b23fffff,883cf17653fffff,23.796730371644948,90.42019406381806,23.737201836744653,90.42593291854362,"Madani Avenue Baridhara, Notun Bazar","Railway Station, Kamalapur"
Madani Avenue,"23.796522119458537, 90.41892630380953",Square Hospital,"23.75311200932124, 90.381378314238",9.2,9.2,,,883cf13b23fffff,883cf10cabfffff,23.796730371644948,90.42019406381806,23.753441586408567,90.37908471110562,"Madani Avenue Baridhara, Notun Bazar","Shukrabad, Dhanmondi 32"
Madani Avenue,"23.796522119458537, 90.41892630380953",Star Kabab Dhanmondi,"23.739915584940274, 90.38151538972964",10.11,10.11,,,883cf13b23fffff,883cf10ca7fffff,23.796730371644948,90.42019406381806,23.738629187547115,90.37813139390512,"Madani Avenue Baridhara, Notun Bazar","Residential Area, Dhanmondi"
Madani Avenue,"23.796522119458537, 90.41892630380953",Sutrapur,"23.712143135744196, 90.41996290601092",13.56,13.62,,,883cf13b23fffff,883cf17603fffff,23.796730371644948,90.42019406381806,23.71512179069552,90.41971922487646,"Madani Avenue Baridhara, Notun Bazar","Narinda, Wari"
Madani Avenue,"23.796522119458537, 90.41892630380953",Technical,"23.78149787280003, 90.35246112771259",11.72,11.72,,,883cf13b23fffff,883cf10ccdfffff,23.796730371644948,90.42019406381806,23.783908216362452,90.35230951112833,"Madani Avenue Baridhara, Notun Bazar","Darus Salam, Kallyanpur"
Madani Avenue,"23.796522119458537, 90.41892630380953",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",6.89,6.89,,,883cf13b23fffff,883cf10cb9fffff,23.796730371644948,90.42019406381806,23.76042092782806,90.39390227519722,"Madani Avenue Baridhara, Notun Bazar","Tejkunipara, Tejgaon"
Madani Avenue,"23.796522119458537, 90.41892630380953",Tejturi Bazar,"23.75623497189328, 90.39215451399026",7.14,7.14,,,883cf13b23fffff,883cf10cbdfffff,23.796730371644948,90.42019406381806,23.753157519825887,90.3886449653357,"Madani Avenue Baridhara, Notun Bazar","Green Road, Panthapath"
Madani Avenue,"23.796522119458537, 90.41892630380953",Uttara 5,"23.864761239707796, 90.38997472577391",10.47,10.47,,,883cf13b23fffff,883cf10587fffff,23.796730371644948,90.42019406381806,23.86433459113515,90.39101974165584,"Madani Avenue Baridhara, Notun Bazar",
Madani Avenue,"23.796522119458537, 90.41892630380953",Uttara 8,"23.87642523160438, 90.4027025919781",11.01,11.01,,,883cf13b23fffff,883cf1059dfffff,23.796730371644948,90.42019406381806,23.878848792964828,90.40153887813072,"Madani Avenue Baridhara, Notun Bazar","Sector 8, Uttara"
Madani Avenue,"23.796522119458537, 90.41892630380953",Wapda,"23.724329299083337, 90.42172598970535",11.22,11.22,,,883cf13b23fffff,883cf1761dfffff,23.796730371644948,90.42019406381806,23.722386557230863,90.42497715465107,"Madani Avenue Baridhara, Notun Bazar","Gopibag, Tikatuli"
Malibagh,"23.748206666885658, 90.41264211577844",Mirpur 1,"23.799924575462516, 90.35540223205751",11.59,11.59,,,883cf17659fffff,883cf10ea3fffff,23.74503840440612,90.41206926469968,23.79871445856369,90.35326159654096,"Mouchak Market, Malibagh","Block F, Mirpur 1"
Malibagh,"23.748206666885658, 90.41264211577844",Mirpur 10,"23.80719467382045, 90.36908602159754",10.01,10.01,,,883cf17659fffff,883cf10eb1fffff,23.74503840440612,90.41206926469968,23.80569435248921,90.36807957086396,"Mouchak Market, Malibagh","Folpotti, Mirpur 10"
Malibagh,"23.748206666885658, 90.41264211577844",Mitford Hospital,"23.710241130066684, 90.40146387971537",5.83,5.83,,,883cf17659fffff,883cf17605fffff,23.74503840440612,90.41206926469968,23.70814300261903,90.40490207721804,"Mouchak Market, Malibagh","Islampur, Sadarghat"
Malibagh,"23.748206666885658, 90.41264211577844",Mohakhali,"23.777854677596434, 90.40604839490996",7.03,7.03,,,883cf17659fffff,883cf10c91fffff,23.74503840440612,90.41206926469968,23.774946225704827,90.40441794294416,"Mouchak Market, Malibagh","Dakkhinpara, Mohakhali"
Malibagh,"23.748206666885658, 90.41264211577844",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",7.28,7.28,,,883cf17659fffff,883cf10c99fffff,23.74503840440612,90.41206926469968,23.782492961011723,90.40011446771334,"Mouchak Market, Malibagh","Block L, Banani"
Malibagh,"23.748206666885658, 90.41264211577844",Mohammadia Housing Society,"23.763101301949316, 90.35556289470746",8.08,8.08,,,883cf17659fffff,883cf10ce1fffff,23.74503840440612,90.41206926469968,23.76155438552596,90.35566136491688,"Mouchak Market, Malibagh","Mohammadia Housing Limited, Mohammadpur"
Malibagh,"23.748206666885658, 90.41264211577844",Mohammadpur,"23.7663733521534, 90.35838993349377",8.0,8.0,,,883cf17659fffff,883cf10cebfffff,23.74503840440612,90.41206926469968,23.768818065694155,90.36091744346868,"Mouchak Market, Malibagh","Shyamoli, Mohammadpur"
Malibagh,"23.748206666885658, 90.41264211577844",Mohanogor Project,"23.76520526494669, 90.41386759492562",2.9,2.9,,,883cf17659fffff,883cf13969fffff,23.74503840440612,90.41206926469968,23.767113123665496,90.41828286133764,"Mouchak Market, Malibagh","Ulon, Rampura"
Malibagh,"23.748206666885658, 90.41264211577844",Monipuripara,"23.761551705506246, 90.38597592588681",4.52,4.55,,,883cf17659fffff,883cf10c87fffff,23.74503840440612,90.41206926469968,23.760705189009908,90.38434162607795,"Mouchak Market, Malibagh","Monipuripara, Tejgaon"
Malibagh,"23.748206666885658, 90.41264211577844",Motijheel,"23.73295803071134, 90.41707926909248",2.34,2.34,,,883cf17659fffff,883cf17657fffff,23.74503840440612,90.41206926469968,23.72993788598881,90.42067468476998,"Mouchak Market, Malibagh","Arambagh, Motijheel"
Malibagh,"23.748206666885658, 90.41264211577844",Nabinagar Housing,"23.75914645303138, 90.34560142302898",9.03,9.03,,,883cf17659fffff,883cf10cedfffff,23.74503840440612,90.41206926469968,23.76183625547636,90.34610184166168,"Mouchak Market, Malibagh","Nabi Nagar Housing, Mohammadpur"
Malibagh,"23.748206666885658, 90.41264211577844",Nakhalpara,"23.770702222003415, 90.39587895540527",4.8,4.8,,,883cf17659fffff,883cf10c95fffff,23.74503840440612,90.41206926469968,23.76768382991121,90.39915993441797,"Mouchak Market, Malibagh","East Nakhalpara, Tejgaon"
Malibagh,"23.748206666885658, 90.41264211577844",Narinda,"23.710683127844753, 90.4205271484302",5.79,5.79,,,883cf17659fffff,883cf17639fffff,23.74503840440612,90.41206926469968,23.707569439103068,90.42402148974176,"Mouchak Market, Malibagh","Dhupkhola, Gendaria"
Malibagh,"23.748206666885658, 90.41264211577844",National Parliament House,"23.781019112967787, 90.37248560043007",7.73,7.73,,,883cf17659fffff,883cf10cc3fffff,23.74503840440612,90.41206926469968,23.78334390917981,90.37143064999,"Mouchak Market, Malibagh","West Agargaon, Mirpur"
Malibagh,"23.748206666885658, 90.41264211577844",Nayabazar,"23.714576772747364, 90.40403403484302",5.45,5.45,,,883cf17659fffff,883cf1760dfffff,23.74503840440612,90.41206926469968,23.71569454944354,90.40059958242752,"Mouchak Market, Malibagh","Armanitola, Bangshal"
Malibagh,"23.748206666885658, 90.41264211577844",New market,"23.733306698256296, 90.38374538295768",5.24,5.24,,,883cf17659fffff,883cf1764dfffff,23.74503840440612,90.41206926469968,23.731080182872358,90.38243448248184,"Mouchak Market, Malibagh","Azimpur, Lalbagh"
Malibagh,"23.748206666885658, 90.41264211577844",Niketan,"23.773793555853857, 90.41078375783205",5.8,5.8,,,883cf17659fffff,883cf10c93fffff,23.74503840440612,90.41206926469968,23.774660976459952,90.41397966107492,"Mouchak Market, Malibagh","Gulshan 1, Gulshan"
Malibagh,"23.748206666885658, 90.41264211577844",Nikunja 2,"23.83279861213574, 90.4167626340228",12.66,12.66,,,883cf17659fffff,883cf13b55fffff,23.74503840440612,90.41206926469968,23.833883976460815,90.41780164148742,"Mouchak Market, Malibagh","Nikunja 2, Nikunja"
Malibagh,"23.748206666885658, 90.41264211577844",Noor jahan Road,"23.760621916497936, 90.36176280206402",7.94,7.43,,,883cf17659fffff,883cf10ce3fffff,23.74503840440612,90.41206926469968,23.76127191782245,90.36522117041784,"Mouchak Market, Malibagh","Sher Shah Suri Road, Mohammadpur"
Malibagh,"23.748206666885658, 90.41264211577844",North South University,"23.815277538796973, 90.42547076424017",12.0,12.0,,,883cf17659fffff,883cf13b03fffff,23.74503840440612,90.41206926469968,23.81879577278778,90.42640952294214,"Mouchak Market, Malibagh","Block C, Bashundhara R/A"
Malibagh,"23.748206666885658, 90.41264211577844",Notun Bazar,"23.79749348795045, 90.4237139801499",7.03,7.03,,,883cf17659fffff,883cf13b23fffff,23.74503840440612,90.41206926469968,23.796730371644948,90.42019406381806,"Mouchak Market, Malibagh","Madani Avenue Baridhara, Notun Bazar"
Malibagh,"23.748206666885658, 90.41264211577844",Nurer Chala,"23.79698754317488, 90.43246902253573",8.41,8.41,,,883cf17659fffff,883cf13b35fffff,23.74503840440612,90.41206926469968,23.796444535661955,90.42975696424344,"Mouchak Market, Malibagh","Nurer Chala, Notun Bazar"
Malibagh,"23.748206666885658, 90.41264211577844",PG Hospital,"23.73895782109403, 90.39362466608887",4.18,4.18,,,883cf17659fffff,883cf1764bfffff,23.74503840440612,90.41206926469968,23.738060039513314,90.3972511644559,"Mouchak Market, Malibagh","Shahbagh, Ramna"
Malibagh,"23.748206666885658, 90.41264211577844",Postogola,"23.693064987141877, 90.43013918400378",9.47,9.47,,,883cf17659fffff,883cf17637fffff,23.74503840440612,90.41206926469968,23.69246259962913,90.43262553904646,"Mouchak Market, Malibagh","Postogola, Shyampur"
Malibagh,"23.748206666885658, 90.41264211577844",Puran Dhaka,"23.722455864933664, 90.38776863791101",5.37,5.37,,,883cf17659fffff,883cf17645fffff,23.74503840440612,90.41206926469968,23.72353046472506,90.38673741136634,"Mouchak Market, Malibagh","Azimpur Yateem Khana, Lalbagh"
Malibagh,"23.748206666885658, 90.41264211577844",Rajlokkhi Complex,"23.864407298736335, 90.399736694929",16.49,16.49,,,883cf17659fffff,883cf105b9fffff,23.74503840440612,90.41206926469968,23.86405178703082,90.40058395653176,"Mouchak Market, Malibagh","Sector 4, Uttara"
Malibagh,"23.748206666885658, 90.41264211577844",Rampura,"23.760873486392178, 90.42061036978188",2.51,2.51,,,883cf17659fffff,883cf13961fffff,23.74503840440612,90.41206926469968,23.75956455674625,90.42258590147064,"Mouchak Market, Malibagh","East Rampura, Rampura"
Malibagh,"23.748206666885658, 90.41264211577844",Rayer bazar,"23.743521887504897, 90.36167622278728",8.68,8.68,,,883cf17659fffff,883cf10cadfffff,23.74503840440612,90.41206926469968,23.746460753147243,90.36426856769404,"Mouchak Market, Malibagh","Rayer Bazar, Mohammadpur"
Malibagh,"23.748206666885658, 90.41264211577844",Sadarghat,"23.704920230821113, 90.41629392880428",6.16,6.16,,,883cf17659fffff,883cf17607fffff,23.74503840440612,90.41206926469968,23.707856519272116,90.41446164400531,"Mouchak Market, Malibagh","Laxmibazar, Sutrapur"
Malibagh,"23.748206666885658, 90.41264211577844",Sayedabad Bus Terminal,"23.715618121965, 90.42757510973425",5.98,5.98,,,883cf17659fffff,883cf17615fffff,23.74503840440612,90.41206926469968,23.71483451582931,90.42927946437668,"Mouchak Market, Malibagh","Brammonchiron, Sayedabad"
Malibagh,"23.748206666885658, 90.41264211577844",Science Lab,"23.739527493939022, 90.38380909504045",4.11,4.11,,,883cf17659fffff,883cf17649fffff,23.74503840440612,90.41206926469968,23.73834491222074,90.3876911389497,"Mouchak Market, Malibagh","Elephant Road, New Market"
Malibagh,"23.748206666885658, 90.41264211577844",Secretariat,"23.728543737583582, 90.39658276608853",3.93,3.93,,,883cf17659fffff,883cf17641fffff,23.74503840440612,90.41206926469968,23.730795504536182,90.39199411325372,"Mouchak Market, Malibagh","Dhaka University, Shahbagh"
Malibagh,"23.748206666885658, 90.41264211577844",Shahinbagh,"23.770207365917933, 90.39216831252685",5.47,5.12,,,883cf17659fffff,883cf10c83fffff,23.74503840440612,90.41206926469968,23.767968285891225,90.38959889053916,"Mouchak Market, Malibagh","The Prime Minister's Office, Bijoy Sarani"
Malibagh,"23.748206666885658, 90.41264211577844",Shahjadpur,"23.791699886032266, 90.42491413547074",7.68,7.68,,,883cf17659fffff,883cf13949fffff,23.74503840440612,90.41206926469968,23.789183856737147,90.42449751415508,"Mouchak Market, Malibagh","North Badda, Badda"
