p_hex8,d_hex8,ride_count
883cf10cb7fffff,883cf10c99fffff,7
883cf10cb7fffff,883cf17645fffff,7
883cf10cb7fffff,883cf1760dfffff,7
883c02d68dfffff,883c02d6e9fffff,7
883c02d693fffff,883c0299adfffff,7
883cf13b15fffff,883cf1396bfffff,7
883c02995dfffff,883c029943fffff,7
883cf1394dfffff,883cf10cadfffff,7
883cf1394bfffff,883cf13b25fffff,7
883cf10cb7fffff,883cf1392dfffff,7
883c0299e5fffff,883c0299cdfffff,7
883c029913fffff,883c02d6dbfffff,7
883cf10cb5fffff,883cf13967fffff,7
883cf1394dfffff,883cf10e9dfffff,7
883cf1394dfffff,883cf10ce1fffff,7
883cf1394dfffff,883cf10cddfffff,7
883c02d6dbfffff,883c02993dfffff,7
883c02d6dbfffff,883c029935fffff,7
883c029835fffff,883c029917fffff,7
883c02d6ddfffff,883c02993bfffff,7
883c02d691fffff,883c02993dfffff,7
883cf1394dfffff,883cf10cc3fffff,7
883c029935fffff,883c029901fffff,7
883c029933fffff,883c02d6c1fffff,7
883c029933fffff,883c02d69dfffff,7
883c0299e5fffff,883c0299e9fffff,7
883c0299e5fffff,883c0299e1fffff,7
883c029935fffff,883c029963fffff,7
883c029829fffff,883c02993bfffff,7
883cf10cb5fffff,883cf10ce7fffff,7
883cf10cb5fffff,883cf17653fffff,7
883c0299e7fffff,883c0299c1fffff,7
883c0299e5fffff,883c029903fffff,7
883c0299e5fffff,883c029827fffff,7
883cf13b2bfffff,883cf17655fffff,7
883c02d6e3fffff,883c02d6e3fffff,7
883c029835fffff,883c0299c9fffff,7
883c029835fffff,883c0299a9fffff,7
883c029835fffff,883c029951fffff,7
883c029837fffff,883c0299c3fffff,7
883cf13b2bfffff,883cf13945fffff,7
883c0299e7fffff,883c029985fffff,7
883c0299e7fffff,883c029951fffff,7
883c029935fffff,883c0299cdfffff,7
883cf10cb3fffff,883cf10ca5fffff,7
883cf10cb3fffff,883cf10ca3fffff,7
883cf10cb3fffff,883cf10c91fffff,7
883c0299a9fffff,883c02d6bbfffff,7
883c0299a9fffff,883c02d6abfffff,7
883c0299a9fffff,883c02993bfffff,7
883c02d6ddfffff,883c029915fffff,7
883c02995bfffff,883c029937fffff,7
883c02995dfffff,883c029953fffff,7
883c029903fffff,883c02d6cdfffff,7
883cf10cb5fffff,883cf105b7fffff,7
883c029935fffff,883c0299e1fffff,7
883cf10cadfffff,883cf10c97fffff,7
883c029935fffff,883c02d6d7fffff,7
883cf17655fffff,883cf17659fffff,7
883cf17655fffff,883cf1764dfffff,7
883cf17655fffff,883cf1763bfffff,7
883c029935fffff,883c02d6cbfffff,7
883cf17647fffff,883cf10c9dfffff,7
883c02d6ddfffff,883c02d6c1fffff,7
883c02d689fffff,883c02d6ebfffff,7
883c029935fffff,883c02d6c7fffff,7
883c029935fffff,883c02d6c5fffff,7
883cf10cadfffff,883cf10c93fffff,7
883c029935fffff,883c029935fffff,7
883cf10cb3fffff,883cf13b25fffff,7
883c02982bfffff,883c029863fffff,7
883cf10cb3fffff,883cf10cabfffff,7
883c0299e7fffff,883c029907fffff,7
883c0299e9fffff,883c0299c7fffff,7
883c0299e7fffff,883c02d6d1fffff,7
883cf13b69fffff,883cf13b21fffff,7
883cf13b65fffff,883cf13945fffff,7
883cf13b59fffff,883cf13b03fffff,7
883cf13b57fffff,883cf13b25fffff,7
883cf10cabfffff,883cf17645fffff,7
883cf10cabfffff,883cf17603fffff,7
883cf10cadfffff,883cf10c9dfffff,7
883c029937fffff,883c029929fffff,7
883c029937fffff,883c02991dfffff,7
883c029913fffff,883c029989fffff,7
883c029913fffff,883c02995bfffff,7
883cf13b0bfffff,883cf1394dfffff,7
883c02d6e3fffff,883c029939fffff,7
883c02d6ebfffff,883c02d689fffff,7
883c02d6e9fffff,883c02d6ebfffff,7
883c02d6e9fffff,883c02d685fffff,7
883c02d6e1fffff,883c02d6c3fffff,7
883c029903fffff,883c02d699fffff,7
883cf10cabfffff,883cf13925fffff,7
883cf1394dfffff,883cf13b15fffff,7
883c0299e7fffff,883c02993dfffff,7
883cf1394dfffff,883cf17601fffff,7
883cf10cabfffff,883cf10ce1fffff,7
883cf10cabfffff,883cf10cd7fffff,7
883cf10cabfffff,883cf10ccdfffff,7
883c02d68dfffff,883c029939fffff,7
883c02d68dfffff,883c029915fffff,7
883c02d6e7fffff,883c02d6c7fffff,7
883c0659a9fffff,883c065985fffff,7
883cf13b0bfffff,883cf10c97fffff,7
883cf13b07fffff,883cf17651fffff,7
883cf13b07fffff,883cf17619fffff,7
883cf13b07fffff,883cf1760bfffff,7
883cf10cabfffff,883cf10c9dfffff,7
883cf10cabfffff,883cf13b2dfffff,7
883cf10cabfffff,883cf13b03fffff,7
883cf1394dfffff,883cf17653fffff,7
883cf10cabfffff,883cf13965fffff,7
883cf10cabfffff,883cf1392dfffff,7
883cf13b55fffff,883cf13b2dfffff,7
883c0299c5fffff,883c0299ddfffff,7
883cf13b25fffff,883cf13949fffff,7
883cf17609fffff,883cf10c91fffff,7
883c0299a9fffff,883c0299d3fffff,7
883c065985fffff,883c0659abfffff,7
883cf13b07fffff,883cf13905fffff,7
883c02d689fffff,883c02d6c9fffff,7
883c02d691fffff,883c029935fffff,7
883c029867fffff,883c02d699fffff,7
883c029867fffff,883c029b33fffff,7
883c0299c7fffff,883c029981fffff,7
883c0299c7fffff,883c029951fffff,7
883cf17655fffff,883cf13b21fffff,7
883cf13961fffff,883cf10cabfffff,7
883cf10ca9fffff,883cf1390dfffff,7
883cf17647fffff,883cf10cb5fffff,7
883cf17647fffff,883cf10cabfffff,7
883cf17647fffff,883cf10ca9fffff,7
883cf13b07fffff,883cf10581fffff,7
883cf13b0bfffff,883cf10c93fffff,7
883c0659a9fffff,883c0659c7fffff,7
883c0659a9fffff,883c0659a7fffff,7
883cf13b07fffff,883cf10cd1fffff,7
883c0299adfffff,883c029951fffff,7
883c029937fffff,883c029953fffff,7
883c029939fffff,883c029809fffff,7
883c029937fffff,883c02d69dfffff,7
883c029937fffff,883c02d691fffff,7
883c029937fffff,883c0299e1fffff,7
883c1c243bfffff,883c1c24e5fffff,7
883c029905fffff,883c029917fffff,7
883c066c03fffff,883c066c15fffff,7
883c0659ebfffff,883c0659e3fffff,7
883cf17647fffff,883cf13963fffff,7
883cf10ca9fffff,883cf10cc7fffff,7
883cf10ca9fffff,883cf1765dfffff,7
883cf10ca9fffff,883cf1764bfffff,7
883cf10ca9fffff,883cf13b2dfffff,7
883cf10ca9fffff,883cf13b27fffff,7
883cf10ca7fffff,883cf1394dfffff,7
883cf10ca9fffff,883cf10cb1fffff,7
883cf10ca9fffff,883cf10c89fffff,7
883cf13961fffff,883cf13949fffff,7
883cf10ca7fffff,883cf17619fffff,7
883cf10ca9fffff,883cf10ce9fffff,7
883cf13b03fffff,883cf17609fffff,7
883cf13b03fffff,883cf17603fffff,7
883c02d689fffff,883c02990bfffff,7
883c066c17fffff,883c066c13fffff,7
883c066c15fffff,883c066cedfffff,7
883c0299e9fffff,883c0299c3fffff,7
883c0299e9fffff,883c0299c1fffff,7
883cf10ca7fffff,883cf13965fffff,7
883cf13961fffff,883cf1394dfffff,7
883cf10ca5fffff,883cf17655fffff,7
883cf10ca5fffff,883cf17651fffff,7
883c029913fffff,883c02990bfffff,7
883c029913fffff,883c029827fffff,7
883c029869fffff,883c029867fffff,7
883c029901fffff,883c02994dfffff,7
883c0299adfffff,883c0299e1fffff,7
883c0299adfffff,883c0299adfffff,7
883c33b5b3fffff,883c33b5b5fffff,7
883c029957fffff,883c029821fffff,7
883cf13b07fffff,883cf105b1fffff,7
883cf13b07fffff,883cf1059dfffff,7
883cf13b27fffff,883cf13b15fffff,7
883cf13b27fffff,883cf13b11fffff,7
883cf10ca5fffff,883cf1396bfffff,7
883cf10ca7fffff,883cf13949fffff,7
883cf10ca7fffff,883cf10cc7fffff,7
883c029823fffff,883c0299a9fffff,7
883c029823fffff,883c02993bfffff,7
883cf10ca5fffff,883cf13b27fffff,7
883cf17655fffff,883cf10cbdfffff,7
883c0299e9fffff,883c029989fffff,7
883c029939fffff,883c02981bfffff,7
883c02982dfffff,883c02982dfffff,7
883cf17647fffff,883cf17615fffff,7
883cc21a85fffff,883cc21a81fffff,7
883c029955fffff,883c02993bfffff,7
883c029955fffff,883c029915fffff,7
883c02d687fffff,883c02d68bfffff,7
883c02d689fffff,883c02d683fffff,7
883c029903fffff,883c029805fffff,7
883cf10ca7fffff,883cf10ce3fffff,7
883cf10ca3fffff,883cf1396dfffff,7
883cf10ca3fffff,883cf13967fffff,7
883cf10ca5fffff,883cf10c1bfffff,7
883c029911fffff,883c02982bfffff,7
883c029911fffff,883c029829fffff,7
883c029911fffff,883c02d6d9fffff,7
883c029911fffff,883c02d6c3fffff,7
883cf17649fffff,883cf13921fffff,7
883cf17607fffff,883cf10cb1fffff,7
883cf17649fffff,883cf10c9bfffff,7
883cf17649fffff,883cf10c95fffff,7
883cf17647fffff,883cf17657fffff,7
883cf17647fffff,883cf17619fffff,7
883cf17655fffff,883cf10ca9fffff,7
883c029911fffff,883c029947fffff,7
883cf13961fffff,883cf17657fffff,7
883c029911fffff,883c0299cdfffff,7
883c029911fffff,883c0299c1fffff,7
883cf10ca3fffff,883cf10cebfffff,7
883c0299ebfffff,883c029835fffff,7
883c0299e9fffff,883c02d699fffff,7
883c02d689fffff,883c02992bfffff,7
883c029821fffff,883c029861fffff,7
883c029821fffff,883c02982dfffff,7
883cc21a99fffff,883cc21aa3fffff,7
883cf13b03fffff,883cf13b07fffff,7
883c029953fffff,883c029937fffff,7
883c029957fffff,883c029901fffff,7
883c029907fffff,883c029867fffff,7
883cc21a89fffff,883cc21aebfffff,7
883c0299ebfffff,883c029981fffff,7
883c0299ebfffff,883c02993dfffff,7
883c0299c5fffff,883c029919fffff,7
883cf10ca3fffff,883cf10ccbfffff,7
883c029939fffff,883c029b3bfffff,7
883c029939fffff,883c0299c3fffff,7
883c029939fffff,883c0299adfffff,7
883c029939fffff,883c0299a3fffff,7
883c029939fffff,883c02998dfffff,7
883c029911fffff,883c029821fffff,7
883c02d685fffff,883c0299a9fffff,7
883cf13b25fffff,883cf13b2dfffff,7
883cf17607fffff,883cf13b07fffff,7
883cf17607fffff,883cf13961fffff,7
883cf17607fffff,883cf10cbdfffff,7
883cf13b25fffff,883cf13b27fffff,7
883cf13b25fffff,883cf13929fffff,7
883cf13b25fffff,883cf10ebbfffff,7
883cf10ca3fffff,883cf10c91fffff,7
883c029823fffff,883c0299c7fffff,7
883cf10ca3fffff,883cf10eb1fffff,7
883cf10ca3fffff,883cf10ea7fffff,7
883c029939fffff,883c02d68dfffff,7
883cf17653fffff,883cf10cbdfffff,7
883c028b55fffff,883c028b5dfffff,7
883c029939fffff,883c02d64bfffff,7
883cc21aa5fffff,883cc21abdfffff,7
883cc21a8dfffff,883cc21aabfffff,7
883cc21ab9fffff,883cc21aa3fffff,7
883cc21ab9fffff,883cc21a89fffff,7
883c029953fffff,883c029913fffff,7
883c029953fffff,883c029911fffff,7
883c02d681fffff,883c02d6d1fffff,7
883c02d681fffff,883c02d6bbfffff,7
883c02d681fffff,883c02d6b9fffff,7
883c029939fffff,883c02d6d7fffff,7
883cf10ca1fffff,883cf17651fffff,7
883cf10ca1fffff,883cf17615fffff,7
883cf10ca1fffff,883cf1760bfffff,7
883cf10ca1fffff,883cf17605fffff,7
883cf10c9dfffff,883cf17647fffff,7
883c0299c5fffff,883c02983dfffff,7
883c029907fffff,883c02995bfffff,7
883c029907fffff,883c02994bfffff,7
883c0299c1fffff,883c029835fffff,7
883c0299abfffff,883c0299ebfffff,7
883c029821fffff,883c029911fffff,7
883c029901fffff,883c029957fffff,7
883c029867fffff,883c02986dfffff,7
883c0299edfffff,883c029931fffff,7
883cf10ca1fffff,883cf10ccdfffff,7
883cf13963fffff,883cf10cabfffff,7
883c028b4dfffff,883c02d6d9fffff,7
883c02993bfffff,883c029861fffff,7
883c02993bfffff,883c02982dfffff,7
883c02d683fffff,883c029939fffff,7
883cf13b03fffff,883cf10cb1fffff,7
883cf10581fffff,883cf10c97fffff,7
883c029953fffff,883c02986dfffff,7
883c02993bfffff,883c02981dfffff,7
883c029939fffff,883c02d6cdfffff,7
883c029939fffff,883c02d69dfffff,7
883cf13963fffff,883cf10c99fffff,7
883cf10ca1fffff,883cf1396dfffff,7
883cf10c9dfffff,883cf17655fffff,7
883c0299edfffff,883c029831fffff,7
883c029b33fffff,883c029907fffff,7
883c029b33fffff,883c029825fffff,7
883cf17601fffff,883cf10cb7fffff,7
883cf10c9dfffff,883cf13961fffff,7
883cf10c9dfffff,883cf13949fffff,7
883cf10c9dfffff,883cf13941fffff,7
883cf13963fffff,883cf17605fffff,7
883cf13b03fffff,883cf10c91fffff,7
883cc21ac1fffff,883cc21a81fffff,7
883cc21abdfffff,883cc21aebfffff,7
883cf13b03fffff,883cf10e99fffff,7
883cf13b03fffff,883cf10ce9fffff,7
883c029951fffff,883c0299c5fffff,7
883c029951fffff,883c029989fffff,7
883c0299a9fffff,883c02d6d3fffff,7
883cf13b25fffff,883cf13b05fffff,7
883cf10ca1fffff,883cf10c97fffff,7
883cf10c9dfffff,883cf13969fffff,7
883cf10c9dfffff,883cf13963fffff,7
883cf13b27fffff,883cf1396bfffff,7
883c0299c3fffff,883c0299c1fffff,7
883cf10581fffff,883cf13b21fffff,7
883cf10581fffff,883cf1394dfffff,7
883cf10587fffff,883cf13b07fffff,7
883cc21aebfffff,883cc21aa3fffff,7
883cc21aebfffff,883cc21a85fffff,7
883cf10c9bfffff,883cf17659fffff,7
883cf10c9bfffff,883cf17615fffff,7
883cf10c9bfffff,883cf17605fffff,7
883cf10c99fffff,883cf1765bfffff,7
883cf10c99fffff,883cf17655fffff,7
883cf10c9dfffff,883cf10ca7fffff,7
883cf10c9dfffff,883cf10ca1fffff,7
883cf10c9dfffff,883cf13b2dfffff,7
883cf10c9dfffff,883cf13b03fffff,7
883cf17601fffff,883cf10c93fffff,7
883c0299c3fffff,883c0299ebfffff,7
883cf10c99fffff,883cf17615fffff,7
883c02993bfffff,883c02998dfffff,7
883cf10583fffff,883cf13945fffff,7
883c029951fffff,883c029b39fffff,7
883c029951fffff,883c029b37fffff,7
883c029951fffff,883c029943fffff,7
883c02d65bfffff,883c02992dfffff,7
883c02d681fffff,883c02d687fffff,7
883c029907fffff,883c029b33fffff,7
883c029907fffff,883c0299ebfffff,7
883cf10c9bfffff,883cf10ca7fffff,7
883cf17651fffff,883cf17633fffff,7
883c02993bfffff,883c0299c1fffff,7
883c02990bfffff,883c02d6d1fffff,7
883c02990bfffff,883c029b33fffff,7
883cf10c99fffff,883cf17649fffff,7
883c02993bfffff,883c02d6ddfffff,7
883c0299adfffff,883c0299edfffff,7
883c0299adfffff,883c0299e7fffff,7
883c029951fffff,883c029937fffff,7
883cf1058bfffff,883cf13b0bfffff,7
883c029823fffff,883c029803fffff,7
883c029821fffff,883c0299edfffff,7
883c029821fffff,883c0299cdfffff,7
883c029865fffff,883c029867fffff,7
883c029b33fffff,883c029821fffff,7
883cf13965fffff,883cf13b21fffff,7
883cf13b27fffff,883cf10e83fffff,7
883cf13b27fffff,883cf10ce1fffff,7
883cf17603fffff,883cf10ca3fffff,7
883cf10c97fffff,883cf1396bfffff,7
883cf10c97fffff,883cf17651fffff,7
883c02993dfffff,883c029825fffff,7
883cf10c97fffff,883cf13961fffff,7
883cf10c97fffff,883cf10d93fffff,7
883c029831fffff,883c0299c1fffff,7
883c02d681fffff,883c02d681fffff,7
883c02990bfffff,883c029909fffff,7
883c02990bfffff,883c02986dfffff,7
883c02993dfffff,883c029913fffff,7
883c02993dfffff,883c029911fffff,7
883c02993dfffff,883c02990dfffff,7
883cf17651fffff,883cf13b07fffff,7
883cf13b27fffff,883cf13905fffff,7
883cf13b27fffff,883cf10e9dfffff,7
883cf10c97fffff,883cf10c1bfffff,7
883c02993dfffff,883c02991bfffff,7
883c02990bfffff,883c02991bfffff,7
883cf10c97fffff,883cf10583fffff,7
883cf13967fffff,883cf10ca3fffff,7
883cf10c99fffff,883cf10ca7fffff,7
883cf10c99fffff,883cf10ca3fffff,7
883cf17601fffff,883cf13b25fffff,7
883c029867fffff,883c029825fffff,7
883c029865fffff,883c0299a9fffff,7
883c029865fffff,883c029947fffff,7
883cf105b7fffff,883cf10ea3fffff,7
883cf105b7fffff,883cf10e9dfffff,7
883cf105b7fffff,883cf10e99fffff,7
883cf105b7fffff,883cf10c9bfffff,7
883c029835fffff,883c029821fffff,7
883c0299c3fffff,883c029903fffff,7
883cf10c95fffff,883cf13b03fffff,7
883cf10c97fffff,883cf1760dfffff,7
883cf10c95fffff,883cf13941fffff,7
883c02993dfffff,883c02d613fffff,7
883c02990bfffff,883c029821fffff,7
883c02993dfffff,883c029961fffff,7
883cf13b25fffff,883cf13b35fffff,7
883cf105b7fffff,883cf13965fffff,7
883cf105b7fffff,883cf13963fffff,7
883cf105b7fffff,883cf13929fffff,7
883c029951fffff,883c029919fffff,7
883c029951fffff,883c029963fffff,7
883cf13967fffff,883cf10c97fffff,7
883cf13965fffff,883cf17655fffff,7
883cf13b27fffff,883cf10ca3fffff,7
883cf10c93fffff,883cf13b39fffff,7
883cf13967fffff,883cf13b21fffff,7
883c029941fffff,883c029907fffff,7
883c029909fffff,883c02996bfffff,7
883cf17651fffff,883cf13949fffff,7
883cf105b7fffff,883cf10eb7fffff,7
883cf1396dfffff,883cf13949fffff,7
883cf105d5fffff,883cf13b07fffff,7
883cf17605fffff,883cf10c95fffff,7
883cf17603fffff,883cf17649fffff,7
883cf13b25fffff,883cf17619fffff,7
883cf10c93fffff,883cf17653fffff,7
883cf10c93fffff,883cf1760dfffff,7
883cf10c93fffff,883cf13b3dfffff,7
883c0299bdfffff,883c0299e3fffff,7
883cf10c93fffff,883cf10cb9fffff,7
883cf10c93fffff,883cf13b07fffff,7
883c02993dfffff,883c0299e7fffff,7
883c02993dfffff,883c02d6c5fffff,7
883cf105b9fffff,883cf1394dfffff,7
883cf1764bfffff,883cf10cabfffff,7
883cf17649fffff,883cf1765dfffff,7
883cf17649fffff,883cf17653fffff,7
883c029947fffff,883c029953fffff,7
883cf105b7fffff,883cf10ebdfffff,7
883c029951fffff,883c02982bfffff,7
883c029951fffff,883c029829fffff,7
883cf10c93fffff,883cf13941fffff,7
883cf10c93fffff,883cf1764bfffff,7
883cf10c93fffff,883cf10ce3fffff,7
883cf10c91fffff,883cf17657fffff,7
883cf10c91fffff,883cf1764bfffff,7
883cf10c91fffff,883cf17619fffff,7
883cf10c91fffff,883cf17615fffff,7
883cf1396bfffff,883cf10c95fffff,7
883cf1764dfffff,883cf13b03fffff,7
883cf1764dfffff,883cf13945fffff,7
883cf1764dfffff,883cf10cc7fffff,7
883cf13b25fffff,883cf1765dfffff,7
883c0299b5fffff,883c02d699fffff,7
883c029805fffff,883c02993bfffff,7
883c029805fffff,883c029939fffff,7
883c029805fffff,883c029867fffff,7
883cf105b9fffff,883cf13b1dfffff,7
883cf1396bfffff,883cf17645fffff,7
883c02d65bfffff,883c02d689fffff,7
883cf1396dfffff,883cf10c97fffff,7
883cf105b7fffff,883cf13b45fffff,7
883cf105b7fffff,883cf13b27fffff,7
883cf105b9fffff,883cf13b07fffff,7
883cf13969fffff,883cf10cb7fffff,7
883cf10c91fffff,883cf10cbdfffff,7
883c029943fffff,883c029915fffff,7
883c029943fffff,883c029901fffff,7
883c029947fffff,883c029941fffff,7
883cf1396bfffff,883cf17609fffff,7
883cf105b7fffff,883cf13b21fffff,7
883c029947fffff,883c02994dfffff,7
883cf105b9fffff,883cf105b7fffff,7
883cf10c87fffff,883cf13b27fffff,7
883cf105b9fffff,883cf13b2dfffff,7
883cf1396bfffff,883cf13b07fffff,7
883cf1396bfffff,883cf10ca9fffff,7
883cf1396bfffff,883cf10c9dfffff,7
883cf1396bfffff,883cf13b2dfffff,7
883cf1764bfffff,883cf17615fffff,7
883cf1764bfffff,883cf13961fffff,7
883cf1764bfffff,883cf13905fffff,7
883c029945fffff,883c029947fffff,7
883cf10c83fffff,883cf13945fffff,7
883cf10c1bfffff,883cf17655fffff,7
883c02d61dfffff,883c02992dfffff,7
883c02d653fffff,883c029963fffff,7
883cf13b25fffff,883cf1764bfffff,7
883cf13b23fffff,883cf13b07fffff,7
883c02d6abfffff,883c02d6c1fffff,7
883c029917fffff,883c029821fffff,7
883cf10ebdfffff,883cf105b7fffff,7
883cf13b45fffff,883cf10c97fffff,7
883c029917fffff,883c02d6c1fffff,7
883cf176e7fffff,883cf10cb5fffff,7
883c029917fffff,883c029827fffff,7
883cf10eb1fffff,883cf13b03fffff,7
883cf10eb7fffff,883cf1394dfffff,7
883cf10eb9fffff,883cf10c99fffff,7
883cf10eb3fffff,883cf1394dfffff,7
883cf10eb7fffff,883cf10c97fffff,6
883cf1768dfffff,883cf17657fffff,6
883cf10eb5fffff,883cf13b2dfffff,6
883cf10ea3fffff,883cf10e91fffff,6
883cf10ea3fffff,883cf10cebfffff,6
883c0299a1fffff,883c02d6d9fffff,6
883c0299a1fffff,883c02d699fffff,6
883c02d6c1fffff,883c029937fffff,6
883c02d6c1fffff,883c029935fffff,6
883c029863fffff,883c029867fffff,6
883cf10eb5fffff,883cf13b21fffff,6
883cf10eb5fffff,883cf10c93fffff,6
883cf10eb3fffff,883cf13b27fffff,6
883c02986dfffff,883c029955fffff,6
883c0299d9fffff,883c0299c3fffff,6
883cf10ea7fffff,883cf10cbdfffff,6
883cf10ebdfffff,883cf10c97fffff,6
883cf10ebdfffff,883cf10c1bfffff,6
883c029917fffff,883c029955fffff,6
883c02994bfffff,883c029955fffff,6
883c02994bfffff,883c029943fffff,6
883c029945fffff,883c02996bfffff,6
883c029945fffff,883c02994dfffff,6
883cf1764dfffff,883cf10c97fffff,6
883cf10c33fffff,883cf13b21fffff,6
883cf105e5fffff,883cf105b7fffff,6
883cf10c91fffff,883cf10cb3fffff,6
883cf10c91fffff,883cf10ca7fffff,6
883cf10c87fffff,883cf13945fffff,6
883cf10c87fffff,883cf10ce9fffff,6
883c02d61dfffff,883c029939fffff,6
883c02d61dfffff,883c029915fffff,6
883c02d653fffff,883c0299a9fffff,6
883cf17607fffff,883cf105b7fffff,6
883cf17685fffff,883cf17657fffff,6
883cf13b27fffff,883cf10c99fffff,6
883cf13b27fffff,883cf10c89fffff,6
883cf13b27fffff,883cf105b9fffff,6
883cf13b27fffff,883cf105b7fffff,6
883cf13b27fffff,883cf10587fffff,6
883cf1396bfffff,883cf13b23fffff,6
883cf10c85fffff,883cf1394dfffff,6
883cf10c85fffff,883cf10cebfffff,6
883c029907fffff,883c02d6c9fffff,6
883cf1764bfffff,883cf1760dfffff,6
883cf1764bfffff,883cf13b03fffff,6
883cf1764bfffff,883cf13945fffff,6
883c029943fffff,883c029943fffff,6
883cf10c89fffff,883cf13945fffff,6
883c029907fffff,883c02d6bbfffff,6
883c02994bfffff,883c029959fffff,6
883cf10c89fffff,883cf10c93fffff,6
883cf10c91fffff,883cf10cb5fffff,6
883cf17605fffff,883cf17655fffff,6
883cf17605fffff,883cf1764dfffff,6
883cf1396bfffff,883cf17639fffff,6
883cf1396bfffff,883cf17615fffff,6
883cf1396bfffff,883cf17605fffff,6
883cf1396bfffff,883cf17603fffff,6
883cf1396bfffff,883cf17601fffff,6
883c029947fffff,883c029951fffff,6
883cf10c87fffff,883cf17659fffff,6
883cf105b9fffff,883cf13b27fffff,6
883c029947fffff,883c029937fffff,6
883c02993dfffff,883c02d6d3fffff,6
883cf1396bfffff,883cf105b7fffff,6
883cf13969fffff,883cf17657fffff,6
883c029803fffff,883c0299a9fffff,6
883c02d653fffff,883c02992bfffff,6
883c02d643fffff,883c02d619fffff,6
883c02d61dfffff,883c02993bfffff,6
883cf1396bfffff,883cf17651fffff,6
883cf105b7fffff,883cf17607fffff,6
883cf105b7fffff,883cf13b61fffff,6
883c029805fffff,883c029829fffff,6
883c029805fffff,883c029805fffff,6
883cf13969fffff,883cf17655fffff,6
883cf13969fffff,883cf17619fffff,6
883cf13969fffff,883cf10cabfffff,6
883cf10c93fffff,883cf10c93fffff,6
883cf10c8dfffff,883cf10ea1fffff,6
883cf10c8dfffff,883cf10cb5fffff,6
883cf10c89fffff,883cf10ce1fffff,6
883cf10c93fffff,883cf13905fffff,6
883cf10c93fffff,883cf10e95fffff,6
883cf10c93fffff,883cf10d93fffff,6
883cf10c93fffff,883cf10cd1fffff,6
883c029823fffff,883c029839fffff,6
883c029823fffff,883c029829fffff,6
883cf10c91fffff,883cf17659fffff,6
883cf10c91fffff,883cf17605fffff,6
883cf10c91fffff,883cf13b2dfffff,6
883cf10c91fffff,883cf13b25fffff,6
883c02982dfffff,883c02993bfffff,6
883cf1764dfffff,883cf17619fffff,6
883cf13b27fffff,883cf10581fffff,6
883c0299b1fffff,883c02d699fffff,6
883cf1396bfffff,883cf17647fffff,6
883cf1396bfffff,883cf17641fffff,6
883cf1764dfffff,883cf10c99fffff,6
883c029943fffff,883c029963fffff,6
883c02993dfffff,883c02d68dfffff,6
883c02993dfffff,883c02d689fffff,6
883c029823fffff,883c029919fffff,6
883c029823fffff,883c029915fffff,6
883cf105b9fffff,883cf13949fffff,6
883cf17649fffff,883cf176e5fffff,6
883cf17649fffff,883cf17639fffff,6
883cf1764bfffff,883cf10cebfffff,6
883c029951fffff,883c029839fffff,6
883c02994dfffff,883c029947fffff,6
883c02994dfffff,883c02991dfffff,6
883c02994bfffff,883c02991dfffff,6
883c029823fffff,883c02990dfffff,6
883cf10c93fffff,883cf17645fffff,6
883c0299bdfffff,883c02d6d7fffff,6
883c029b35fffff,883c029951fffff,6
883c029b33fffff,883c029b33fffff,6
883cf10c93fffff,883cf10cc7fffff,6
883cf10c93fffff,883cf10cb3fffff,6
883cf10c93fffff,883cf10cb1fffff,6
883c02982dfffff,883c02990bfffff,6
883c02982dfffff,883c029907fffff,6
883cf1764dfffff,883cf17655fffff,6
883cf17651fffff,883cf13905fffff,6
883c02993dfffff,883c0299e9fffff,6
883c02993dfffff,883c0299cbfffff,6
883c02993dfffff,883c02d681fffff,6
883c02993dfffff,883c02d65dfffff,6
883c02993dfffff,883c02d651fffff,6
883c029941fffff,883c029953fffff,6
883c029941fffff,883c029947fffff,6
883c029909fffff,883c029955fffff,6
883c029909fffff,883c029915fffff,6
883cf10c93fffff,883cf1765bfffff,6
883c02994bfffff,883c029821fffff,6
883c029947fffff,883c029955fffff,6
883cf1396dfffff,883cf13b23fffff,6
883cf105b9fffff,883cf10583fffff,6
883cf105b9fffff,883cf10581fffff,6
883cf105b9fffff,883cf13b55fffff,6
883c0299b9fffff,883c0299a9fffff,6
883c0299b9fffff,883c029935fffff,6
883cf13b25fffff,883cf13b67fffff,6
883cf13b25fffff,883cf13b55fffff,6
883cf10c93fffff,883cf17603fffff,6
883cf10c93fffff,883cf13b45fffff,6
883cf10c95fffff,883cf1761dfffff,6
883cf10c95fffff,883cf17607fffff,6
883cf10c95fffff,883cf17605fffff,6
883c02d4c1fffff,883c02d699fffff,6
883c02d4bbfffff,883c02d685fffff,6
883c02d457fffff,883c02d6a9fffff,6
883c02d659fffff,883c02993dfffff,6
883c02d659fffff,883c029939fffff,6
883c02d657fffff,883c02992dfffff,6
883c02d653fffff,883c02d65bfffff,6
883c029b3bfffff,883c029955fffff,6
883cf13969fffff,883cf10c93fffff,6
883cf13967fffff,883cf17641fffff,6
883cf10c93fffff,883cf13967fffff,6
883cf10c93fffff,883cf13965fffff,6
883cf10c93fffff,883cf13961fffff,6
883c02993dfffff,883c0299adfffff,6
883c02993dfffff,883c029969fffff,6
883cf13b25fffff,883cf13b45fffff,6
883c02d65bfffff,883c02d653fffff,6
