Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike
Azimpur,"23.72723004477641, 90.38621547855664",Mohammadpur,"23.7663733521534, 90.35838993349377",6.25,6.25,,
Azimpur,"23.72723004477641, 90.38621547855664",Motijheel,"23.73295803071134, 90.41707926909248",4.15,4.15,,
Azimpur,"23.72723004477641, 90.38621547855664",Nabinagar Housing,"23.75914645303138, 90.34560142302898",6.81,6.81,,
Azimpur,"23.72723004477641, 90.38621547855664",Nakhalpara,"23.770702222003415, 90.39587895540527",7.27,7.27,,
Azimpur,"23.72723004477641, 90.38621547855664",Narinda,"23.710683127844753, 90.4205271484302",5.1,5.1,,
Azimpur,"23.72723004477641, 90.38621547855664",National Parliament House,"23.781019112967787, 90.37248560043007",7.75,7.75,,
Azimpur,"23.72723004477641, 90.38621547855664",Niketan,"23.773793555853857, 90.41078375783205",8.28,8.28,,
Azimpur,"23.72723004477641, 90.38621547855664",Noor jahan Road,"23.760621916497936, 90.36176280206402",5.72,5.21,,
Azimpur,"23.72723004477641, 90.38621547855664",North South University,"23.815277538796973, 90.42547076424017",15.96,15.96,,
Azimpur,"23.72723004477641, 90.38621547855664",Notun Bazar,"23.79749348795045, 90.4237139801499",12.92,12.92,,
Azimpur,"23.72723004477641, 90.38621547855664",Police Plaza,"23.774242477535278, 90.41598794811036",8.23,8.23,,
Azimpur,"23.72723004477641, 90.38621547855664",Press Club,"23.709590036781186, 90.42796922218056",5.94,5.97,,
Azimpur,"23.72723004477641, 90.38621547855664",Rayer bazar,"23.743521887504897, 90.36167622278728",4.53,4.53,,
Azimpur,"23.72723004477641, 90.38621547855664",Sadarghat,"23.704920230821113, 90.41629392880428",5.33,5.33,,
Azimpur,"23.72723004477641, 90.38621547855664",Satrasta,"23.75768943973771, 90.39889324889458",5.29,5.29,,
Azimpur,"23.72723004477641, 90.38621547855664",Sayedabad Bus Terminal,"23.715618121965, 90.42757510973425",5.46,5.46,,
Azimpur,"23.72723004477641, 90.38621547855664",Shahidbagh,"23.742568085752026, 90.42000928276717",5.19,5.13,,
Azimpur,"23.72723004477641, 90.38621547855664",Shahjadpur,"23.791699886032266, 90.42491413547074",13.57,13.57,,
Azimpur,"23.72723004477641, 90.38621547855664",Shahjahanpur,"23.744426914931378, 90.42353959302136",5.49,5.41,,
Azimpur,"23.72723004477641, 90.38621547855664",Shankar,"23.750878640826883, 90.36846011026877",4.02,4.02,,
Azimpur,"23.72723004477641, 90.38621547855664",Shantibagh,"23.74526768465952, 90.41855520857388",5.24,6.39,,
Azimpur,"23.72723004477641, 90.38621547855664",Shapla Chattar,"23.726744038603808, 90.42164096026795",4.35,4.35,,
Azimpur,"23.72723004477641, 90.38621547855664",Shegunbagicha,"23.73366168283537, 90.40729600827689",3.17,3.17,,
Azimpur,"23.72723004477641, 90.38621547855664",Sher-e-Bangla Agricultural University,"23.771809817829016, 90.37501155074635",5.75,5.75,,
Azimpur,"23.72723004477641, 90.38621547855664",Shishu Hospital,"23.774720021541565, 90.3696989138121",6.86,6.86,,
Azimpur,"23.72723004477641, 90.38621547855664",Shyamoli,"23.77090557917849, 90.36384806528564",5.9,5.9,,
Azimpur,"23.72723004477641, 90.38621547855664",Shyamoli Square,"23.77483882749372, 90.36544631026956",5.75,5.75,,
Azimpur,"23.72723004477641, 90.38621547855664",Square Hospital,"23.75311200932124, 90.381378314238",3.22,3.22,,
Azimpur,"23.72723004477641, 90.38621547855664",Star Kabab Dhanmondi,"23.739915584940274, 90.38151538972964",1.68,1.68,,
Azimpur,"23.72723004477641, 90.38621547855664",Sutrapur,"23.712143135744196, 90.41996290601092",5.02,5.08,,
Azimpur,"23.72723004477641, 90.38621547855664",Tajmahal Road,"23.76483026537131, 90.36213213725384",5.55,5.55,,
Azimpur,"23.72723004477641, 90.38621547855664",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",4.21,4.21,,
Azimpur,"23.72723004477641, 90.38621547855664",Tejturi Bazar,"23.75623497189328, 90.39215451399026",4.45,4.45,,
Azimpur,"23.72723004477641, 90.38621547855664",Town Hall,"23.759739816492644, 90.36581120314878",5.25,5.25,,
Azimpur,"23.72723004477641, 90.38621547855664",UIU,"23.798010494541813, 90.44969926609087",15.75,15.75,,
Azimpur,"23.72723004477641, 90.38621547855664",Wapda,"23.724329299083337, 90.42172598970535",4.9,4.9,,
Azimpur,"23.72723004477641, 90.38621547855664",Wari,"23.717804321750464, 90.41799751045865",5.19,5.28,,
Babubazar,"23.714359664356653, 90.39458752348794",Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",3.58,3.73,,
Babubazar,"23.714359664356653, 90.39458752348794",Baldha Garden,"23.716916774125067, 90.41941883725221",3.2,3.35,,
Babubazar,"23.714359664356653, 90.39458752348794",Banani SuperMarket,"23.79350541605234, 90.40689722271105",11.75,11.61,,
Babubazar,"23.714359664356653, 90.39458752348794",Bangabandhu National Stadium,"23.72799213845677, 90.41316682376024",3.46,3.6,,
Babubazar,"23.714359664356653, 90.39458752348794",Bashundhara Block C,"23.81949603415762, 90.42738524683234",19.87,19.73,,
Babubazar,"23.714359664356653, 90.39458752348794",Bashundhara City Mall,"23.75121557936337, 90.39070746794054",4.74,4.59,,
Babubazar,"23.714359664356653, 90.39458752348794",Bashundhara Gate,"23.811875111391196, 90.4214912547236",18.12,17.98,,
Babubazar,"23.714359664356653, 90.39458752348794",Bijoynagar,"23.73469869947737, 90.41077232376051",4.64,4.49,,
Babubazar,"23.714359664356653, 90.39458752348794",Chairman Bari,"23.788615672371655, 90.40060816109144",9.4,9.26,,
Babubazar,"23.714359664356653, 90.39458752348794",Dhanmondi  Road 13A,"23.749643437271462, 90.36993975614091",6.27,6.12,,
Babubazar,"23.714359664356653, 90.39458752348794",Dhanmondi Road 14A,"23.750198566679202, 90.36920123869305",6.67,6.52,,
Babubazar,"23.714359664356653, 90.39458752348794",Dhanmondi Road 15A,"23.7523255680022, 90.37084019234493",6.37,6.22,,
Babubazar,"23.714359664356653, 90.39458752348794",Dhanmondi Road 16,"23.755538568281132, 90.37390856255229",6.11,5.96,,
Babubazar,"23.714359664356653, 90.39458752348794",Fakirapool,"23.732659171031635, 90.41697754122195",4.59,4.44,,
Babubazar,"23.714359664356653, 90.39458752348794",Farmgate,"23.756173521829375, 90.38704401820739",5.87,5.72,,
Babubazar,"23.714359664356653, 90.39458752348794",Golapbagh,"23.718521712715287, 90.42874810241406",5.12,5.27,,
Babubazar,"23.714359664356653, 90.39458752348794",Gulshan 1,"23.782041809012444, 90.41583890444907",9.62,9.48,,
Babubazar,"23.714359664356653, 90.39458752348794",Jamuna Future Park,"23.81379627952912, 90.42422856609141",16.71,16.57,,
Babubazar,"23.714359664356653, 90.39458752348794",Kakrail,"23.7387925105459, 90.40645995663675",4.2,4.1,,
Babubazar,"23.714359664356653, 90.39458752348794",Kamal Ataturk,"23.794078210371698, 90.40521536212151",11.43,11.28,,
Babubazar,"23.714359664356653, 90.39458752348794",Kuril,"23.819103914136477, 90.42182338455416",15.88,15.73,,
Babubazar,"23.714359664356653, 90.39458752348794",Lalmatia,"23.756310855321406, 90.36826726840225",7.79,7.64,,
Babubazar,"23.714359664356653, 90.39458752348794",Malibagh,"23.748206666885658, 90.41264211577844",6.19,6.05,,
Babubazar,"23.714359664356653, 90.39458752348794",Mohakhali,"23.777854677596434, 90.40604839490996",8.95,8.81,,
Babubazar,"23.714359664356653, 90.39458752348794",Mohakhali Bus Stand,"23.772266301739617, 90.40155305511783",9.64,9.49,,
Babubazar,"23.714359664356653, 90.39458752348794",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",8.85,8.7,,
Babubazar,"23.714359664356653, 90.39458752348794",Motijheel,"23.73295803071134, 90.41707926909248",4.6,4.45,,
Babubazar,"23.714359664356653, 90.39458752348794",Nabinagar Housing,"23.75914645303138, 90.34560142302898",10.59,8.88,,
Babubazar,"23.714359664356653, 90.39458752348794",North South University,"23.815277538796973, 90.42547076424017",17.5,17.36,,
Babubazar,"23.714359664356653, 90.39458752348794",Rayer bazar,"23.743521887504897, 90.36167622278728",6.72,6.37,,
Babubazar,"23.714359664356653, 90.39458752348794",Sayedabad Bus Terminal,"23.715618121965, 90.42757510973425",4.95,5.09,,
Babubazar,"23.714359664356653, 90.39458752348794",Shankar,"23.750878640826883, 90.36846011026877",6.52,6.38,,
Babubazar,"23.714359664356653, 90.39458752348794",Shapla Chattar,"23.726744038603808, 90.42164096026795",4.8,4.65,,
Babubazar,"23.714359664356653, 90.39458752348794",Shegunbagicha,"23.73366168283537, 90.40729600827689",3.62,3.47,,
Babubazar,"23.714359664356653, 90.39458752348794",Shishu Hospital,"23.774720021541565, 90.3696989138121",11.11,10.97,,
Babubazar,"23.714359664356653, 90.39458752348794",Shyamoli Square,"23.77483882749372, 90.36544631026956",10.0,9.85,,
Babubazar,"23.714359664356653, 90.39458752348794",Sutrapur,"23.712143135744196, 90.41996290601092",3.0,3.21,,
Babubazar,"23.714359664356653, 90.39458752348794",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",5.76,5.62,,
Babubazar,"23.714359664356653, 90.39458752348794",Tejturi Bazar,"23.75623497189328, 90.39215451399026",6.0,5.86,,
Babubazar,"23.714359664356653, 90.39458752348794",Wari,"23.717804321750464, 90.41799751045865",3.4,3.31,,
Badda,"23.780568079273614, 90.42649619466724",Baitul Mukarram Mosque,"23.729491621601635, 90.4127217167163",6.87,6.87,,
Badda,"23.780568079273614, 90.42649619466724",Baldha Garden,"23.716916774125067, 90.41941883725221",9.16,8.58,,
Badda,"23.780568079273614, 90.42649619466724",Banani 11,"23.723160254991075, 90.38771374929166",9.47,9.47,,
Badda,"23.780568079273614, 90.42649619466724",Banani SuperMarket,"23.79350541605234, 90.40689722271105",3.61,3.61,,
Badda,"23.780568079273614, 90.42649619466724",Banani Block J,"23.796668895469587, 90.40603147773179",4.07,4.07,,
Badda,"23.780568079273614, 90.42649619466724",Bangabandhu National Stadium,"23.72799213845677, 90.41316682376024",6.99,6.99,,
Badda,"23.780568079273614, 90.42649619466724",Bangabandhu Sheikh Mujib Medical University (BSMMU),"23.738538737338253, 90.39536639492475",7.57,7.57,,
Badda,"23.780568079273614, 90.42649619466724",Bangabazar,"23.72371785638331, 90.4058524372524",7.59,7.59,,
Badda,"23.780568079273614, 90.42649619466724",Basabo,"23.74201426029004, 90.42840780452333",6.6,6.6,,
Badda,"23.780568079273614, 90.42649619466724",Bashundhara Block C,"23.81949603415762, 90.42738524683234",10.17,10.17,,
Badda,"23.780568079273614, 90.42649619466724",Bashundhara Block D,"23.815210726954167, 90.43302101821708",7.59,7.59,,
Badda,"23.780568079273614, 90.42649619466724",Bashundhara Block F,"23.821188569971465, 90.4332893983635",10.16,10.16,,
Badda,"23.780568079273614, 90.42649619466724",Bashundhara Block I,"23.82042119889173, 90.43856529566207",7.74,7.74,,
Badda,"23.780568079273614, 90.42649619466724",Bashundhara City Mall,"23.75121557936337, 90.39070746794054",6.9,6.9,,
Badda,"23.780568079273614, 90.42649619466724",Bashundhara Gate,"23.811875111391196, 90.4214912547236",8.42,8.42,,
Badda,"23.780568079273614, 90.42649619466724",Bijoynagar,"23.73469869947737, 90.41077232376051",5.91,5.91,,
Badda,"23.780568079273614, 90.42649619466724",Bongshal,"23.717267299148716, 90.40244543195982",9.77,9.77,,
Badda,"23.780568079273614, 90.42649619466724",BUET,"23.726717170489835, 90.39263491266497",8.49,8.49,,
Badda,"23.780568079273614, 90.42649619466724",Buriganga Bridge,"23.70898069854497, 90.40159267958012",10.76,10.76,,
Badda,"23.780568079273614, 90.42649619466724",Chairman Bari,"23.788615672371655, 90.40060816109144",3.83,3.83,,
Badda,"23.780568079273614, 90.42649619466724",Chawk Bazar,"23.716016462326913, 90.39589182143904",9.38,9.38,,
Badda,"23.780568079273614, 90.42649619466724",Chawkbazar Shahi Mosque,"23.716081670095274, 90.39598779046787",9.37,9.37,,
Badda,"23.780568079273614, 90.42649619466724",Chowdhuripara,"23.753676744513747, 90.41950780332495",3.59,3.59,,
Badda,"23.780568079273614, 90.42649619466724",Dhaka Airport,"23.843630641810666, 90.40288227958474",9.87,9.87,,
Badda,"23.780568079273614, 90.42649619466724",Dhaka College,"23.735731619622754, 90.38374921026826",10.06,10.06,,
Badda,"23.780568079273614, 90.42649619466724",Dhaka Medical College Hospital,"23.72582638915726, 90.39742002088578",8.06,8.06,,
Badda,"23.780568079273614, 90.42649619466724",Dhaka University,"23.73409560015957, 90.39294665259638",8.41,8.41,,
Badda,"23.780568079273614, 90.42649619466724",Dhakeshwari Temple,"23.723505780259483, 90.39006818516404",9.46,9.46,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi  Road 13,"23.7534501255474, 90.37614999961175",8.51,8.51,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi  Road 13A,"23.749643437271462, 90.36993975614091",9.71,9.71,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Lake,"23.747590981285224, 90.37807190540613",9.76,9.76,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 12,"23.752334369903934, 90.3759494331688",8.47,8.47,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 12A,"23.74689134102291, 90.37733359846021",9.66,9.66,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 14,"23.754456430984828, 90.37560027637075",8.63,8.63,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 14A,"23.750198566679202, 90.36920123869305",9.59,9.59,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 15,"23.75514495125052, 90.37519521715127",8.36,8.36,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 15A,"23.7523255680022, 90.37084019234493",9.26,9.26,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 16,"23.755538568281132, 90.37390856255229",8.55,8.55,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 2,"23.739141333933283, 90.38122386493468",8.97,8.97,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 1,"23.738720578214433, 90.38240235737894",9.21,9.21,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 3,"23.739812239033704, 90.37920861477238",9.28,9.28,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 3A,"23.74022477236035, 90.37627927191252",9.81,9.81,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 4,"23.741346481708497, 90.38134467810198",9.15,9.15,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 4A,"23.741165859122525, 90.37563143647237",10.42,10.42,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 5A,"23.74186200111996, 90.37533568551056",10.34,10.34,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 6A,"23.743988360857468, 90.37640997726535",9.64,9.64,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 7A,"23.743207063518906, 90.37289655055329",10.18,10.18,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 8A,"23.74399744568268, 90.37228120463195",10.3,10.3,,
Badda,"23.780568079273614, 90.42649619466724",Dhanmondi Road 9A,"23.7453419928271, 90.37268812693476",10.24,10.24,,
Badda,"23.780568079273614, 90.42649619466724",East Rampura,"23.760466063044532, 90.42019006001247",2.63,2.63,,
Badda,"23.780568079273614, 90.42649619466724",East West University,"23.768805486749752, 90.42546167958218",1.59,1.59,,
Badda,"23.780568079273614, 90.42649619466724",Eden Mohila College,"23.727969663293113, 90.38634073725261",9.36,9.36,,
Badda,"23.780568079273614, 90.42649619466724",Elephant Road,"23.739201420708195, 90.3871715084171",8.82,8.82,,
Badda,"23.780568079273614, 90.42649619466724",New Eskaton,"23.74718832521819, 90.39926359648726",7.06,7.06,,
Badda,"23.780568079273614, 90.42649619466724",Fakirapool,"23.732659171031635, 90.41697754122195",6.27,6.27,,
Badda,"23.780568079273614, 90.42649619466724",Farmgate,"23.756173521829375, 90.38704401820739",7.51,7.51,,
Badda,"23.780568079273614, 90.42649619466724",Fullar Road,"23.73073816057924, 90.39176972190907",8.64,8.64,,
Badda,"23.780568079273614, 90.42649619466724",Gabtoli,"23.78375365953661, 90.34394491819548",12.93,12.93,,
Badda,"23.780568079273614, 90.42649619466724",Golapbagh,"23.718521712715287, 90.42874810241406",10.05,10.05,,
Badda,"23.780568079273614, 90.42649619466724",Gulshan 1,"23.782041809012444, 90.41583890444907",1.48,1.48,,
Badda,"23.780568079273614, 90.42649619466724",Gulshan 2,"23.79478879910383, 90.41424260763533",3.62,3.62,,
Badda,"23.780568079273614, 90.42649619466724",Holy Family Red Crescent Hospital,"23.746813031560038, 90.40315885286346",5.91,5.91,,
Badda,"23.780568079273614, 90.42649619466724",Hoseni Dalan,"23.722583647017565, 90.39810674095497",8.3,8.3,,
Badda,"23.780568079273614, 90.42649619466724",International Convention City Bashundhara,"23.827936177940952, 90.42690580868668",6.17,6.17,,
Badda,"23.780568079273614, 90.42649619466724",Islampur,"23.71111601031198, 90.4054698660879",9.64,9.64,,
Badda,"23.780568079273614, 90.42649619466724",Jamuna Future Park,"23.81379627952912, 90.42422856609141",7.01,7.01,,
Badda,"23.780568079273614, 90.42649619466724",Jatrabari,"23.711063418981738, 90.43385801072442",10.3,10.07,,
Badda,"23.780568079273614, 90.42649619466724",Jigatola Bus Stand,"23.73937912489636, 90.37534962713546",9.65,9.65,,
Badda,"23.780568079273614, 90.42649619466724",Kakrail,"23.7387925105459, 90.40645995663675",6.14,6.19,,
Badda,"23.780568079273614, 90.42649619466724",Kamal Ataturk,"23.794078210371698, 90.40521536212151",4.29,4.29,,
Badda,"23.780568079273614, 90.42649619466724",Karwan Bazar,"23.75238303755729, 90.39412694572513",7.05,7.05,,
Badda,"23.780568079273614, 90.42649619466724",Katabon,"23.737077270043894, 90.3872181292236",8.43,8.43,,
Badda,"23.780568079273614, 90.42649619466724",Khan Mohammad Mridha Mosque,"23.72097414772569, 90.3841198372523",10.12,10.12,,
Badda,"23.780568079273614, 90.42649619466724",Khilgaon,"23.75084886751309, 90.42072538370277",4.11,4.11,,
Badda,"23.780568079273614, 90.42649619466724",Kuril,"23.819103914136477, 90.42182338455416",6.17,6.17,,
Badda,"23.780568079273614, 90.42649619466724",Labaid Gulshan,"23.79568677446299, 90.41290757246027",3.63,3.63,,
Badda,"23.780568079273614, 90.42649619466724",Lalmatia,"23.756310855321406, 90.36826726840225",8.62,8.62,,
Badda,"23.780568079273614, 90.42649619466724",Le Meridian,"23.836505783720128, 90.41820316827958",7.52,7.52,,
Badda,"23.780568079273614, 90.42649619466724",Linked Road,"23.74588618408847, 90.39368209492494",6.64,6.64,,
Badda,"23.780568079273614, 90.42649619466724",Madani Avenue,"23.796522119458537, 90.41892630380953",3.05,3.05,,
Badda,"23.780568079273614, 90.42649619466724",Malibagh,"23.748206666885658, 90.41264211577844",4.02,4.02,,
Badda,"23.780568079273614, 90.42649619466724",Matuail,"23.705993968841632, 90.462391270285",14.98,12.97,,
Badda,"23.780568079273614, 90.42649619466724",Mirpur 12,"23.82880505133161, 90.36427498908792",11.8,11.8,,
Badda,"23.780568079273614, 90.42649619466724",Mitford Hospital,"23.710241130066684, 90.40146387971537",9.75,9.75,,
Badda,"23.780568079273614, 90.42649619466724",Mohakhali,"23.777854677596434, 90.40604839490996",2.58,2.58,,
Badda,"23.780568079273614, 90.42649619466724",Mohakhali Bus Stand,"23.772266301739617, 90.40155305511783",4.16,4.16,,
Badda,"23.780568079273614, 90.42649619466724",Mohakhali DOHS,"23.78278751597978, 90.39544927255388",5.88,5.88,,
Badda,"23.780568079273614, 90.42649619466724",Motijheel,"23.73295803071134, 90.41707926909248",6.26,6.26,,
Badda,"23.780568079273614, 90.42649619466724",Nakhalpara,"23.770702222003415, 90.39587895540527",4.83,4.83,,
